user_id,transaction_amount,transaction_time,merchant,description,category
user_0097,277.19,2024-01-10 16:28:00,Taxi,Taxi purchase,Transport
user_0138,90.58,2024-03-25 22:00:00,Uncategorized,Uncategorized purchase,Other
user_0796,81.3,2024-07-31 11:03:00,Uncategorized,Uncategorized purchase,Other
user_0394,82.42,2024-03-09 00:18:00,P2P Transfer,P2P Transfer,Transfer
user_0072,58.22,2024-03-09 03:10:00,P2P Transfer,P2P Transfer,Transfer
user_0232,98.57,2024-04-19 21:52:00,Taxi,Taxi purchase,Transport
user_0791,373.04,2024-01-23 07:43:00,Whole Foods,Whole Foods purchase,Groceries
user_0987,309.57,2024-03-09 22:26:00,Water Bill,Water Bill purchase,Utilities
user_0974,198.51,2024-04-01 02:34:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0403,53.13,2024-04-25 22:24:00,Netflix,Netflix purchase,Entertainment
user_0192,248.34,2024-09-08 02:17:00,Concert Tickets,Concert Tickets purchase,Entertainment
user_0445,447.22,2024-10-15 15:35:00,Landlord,Landlord purchase,Rent/Mortgage
user_0309,336.21,2024-09-19 22:17:00,Whole Foods,Whole Foods purchase,Groceries
user_0411,134.43,2024-07-04 02:33:00,Bus Ticket,Bus Ticket purchase,Transport
user_0743,55.06,2024-12-06 22:49:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0588,42.16,2024-05-20 08:42:00,Bank Transfer,Bank Transfer,Transfer
user_0092,358.61,2024-11-23 06:12:00,Uber,Uber purchase,Transport
user_0794,290.43,2024-10-14 16:36:00,Gas Station,Gas Station purchase,Transport
user_0779,495.49,2024-12-12 03:40:00,P2P Transfer,P2P Transfer,Transfer
user_0440,28.75,2024-10-18 10:12:00,Spotify,Spotify purchase,Entertainment
user_0190,127.14,2024-05-22 10:15:00,Misc,Misc purchase,Other
user_0736,128.55,2024-05-27 07:27:00,Freelance Income,Freelance Income,Salary
user_0087,6.55,2024-02-08 21:25:00,Concert Tickets,Concert Tickets purchase,Entertainment
user_0350,375.73,2024-02-24 00:16:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0519,445.27,2024-10-27 00:15:00,Gaming Store,Gaming Store purchase,Entertainment
user_0137,494.49,2024-07-27 02:23:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0448,327.53,2024-03-10 22:26:00,Bank Transfer,Bank Transfer,Transfer
user_0164,161.74,2024-07-26 15:31:00,Medical Supply,Medical Supply purchase,Healthcare
user_0733,388.45,2024-10-22 13:52:00,H&M,H&M purchase,Shopping
user_0302,261.75,2024-07-12 13:57:00,Con Edison,Con Edison purchase,Utilities
user_0491,427.97,2024-03-24 08:30:00,Spotify,Spotify purchase,Entertainment
user_0705,173.33,2024-10-14 00:53:00,Electricity Co.,Electricity Co. purchase,Utilities
user_0833,289.08,2024-06-26 06:44:00,Landlord,Landlord purchase,Rent/Mortgage
user_0189,268.34,2024-04-20 23:09:00,Payroll,Payroll,Salary
user_0297,424.61,2024-01-31 15:44:00,PG&E,PG&E purchase,Utilities
user_0396,155.71,2024-11-09 16:20:00,Water Bill,Water Bill purchase,Utilities
user_0808,287.46,2024-08-14 01:11:00,Kroger,Kroger purchase,Groceries
user_0863,124.91,2024-01-30 15:56:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0208,111.83,2024-01-22 09:39:00,Bank Transfer,Bank Transfer,Transfer
user_0177,386.49,2024-10-03 15:45:00,Restaurant,Restaurant purchase,Entertainment
user_0969,319.15,2024-02-20 08:09:00,Gas Station,Gas Station purchase,Transport
user_0621,277.25,2024-09-24 03:36:00,Misc,Misc purchase,Other
user_0216,121.09,2024-12-02 20:12:00,Uber,Uber purchase,Transport
user_0221,265.46,2024-05-16 19:08:00,Cinema,Cinema purchase,Entertainment
user_0866,337.74,2024-04-22 04:22:00,Kroger,Kroger purchase,Groceries
user_0115,440.24,2024-12-20 00:05:00,Kroger,Kroger purchase,Groceries
user_0211,224.91,2024-11-01 21:17:00,Pharmacy,Pharmacy purchase,Healthcare
user_0200,158.54,2024-05-27 17:13:00,Uncategorized,Uncategorized purchase,Other
user_0754,435.26,2024-08-12 21:48:00,Bar,Bar purchase,Entertainment
user_0785,352.85,2024-10-08 09:18:00,Freelance Income,Freelance Income,Salary
user_0231,302.34,2024-07-23 22:37:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0574,239.72,2024-01-06 04:01:00,Medical Supply,Medical Supply purchase,Healthcare
user_0884,372.12,2024-05-14 01:40:00,Medical Supply,Medical Supply purchase,Healthcare
user_0658,74.89,2024-08-29 13:32:00,Bus Ticket,Bus Ticket purchase,Transport
user_0597,337.5,2024-01-17 13:55:00,Whole Foods,Whole Foods purchase,Groceries
user_0764,16.55,2024-10-06 05:46:00,Employer,Employer,Salary
user_0991,8.2,2024-05-17 22:51:00,Employer,Employer,Salary
user_0710,204.09,2024-11-08 15:46:00,Taxi,Taxi purchase,Transport
user_0014,123.25,2024-04-19 03:54:00,P2P Transfer,P2P Transfer,Transfer
user_0056,462.13,2024-06-30 01:45:00,Various,Various purchase,Other
user_0385,195.4,2024-09-17 19:47:00,P2P Transfer,P2P Transfer,Transfer
user_0478,22.84,2024-03-04 20:05:00,Water Bill,Water Bill purchase,Utilities
user_0805,173.64,2024-10-18 00:38:00,Freelance Income,Freelance Income,Salary
user_0980,165.42,2024-09-01 00:57:00,Uber,Uber purchase,Transport
user_0172,333.41,2024-05-23 09:17:00,PG&E,PG&E purchase,Utilities
user_0779,125.96,2024-04-07 01:29:00,Gas Company,Gas Company purchase,Utilities
user_0465,498.07,2024-07-25 02:56:00,Gas Station,Gas Station purchase,Transport
user_0206,64.13,2024-02-01 15:49:00,Uncategorized,Uncategorized purchase,Other
user_0382,331.09,2024-01-28 12:57:00,P2P Transfer,P2P Transfer,Transfer
user_0246,304.66,2024-11-23 03:31:00,Department Store,Department Store purchase,Shopping
user_0898,14.62,2024-09-14 21:56:00,Lyft,Lyft purchase,Transport
user_0696,360.35,2024-10-28 06:50:00,Misc,Misc purchase,Other
user_0876,255.59,2024-04-20 14:16:00,Bus Ticket,Bus Ticket purchase,Transport
user_0801,488.92,2024-06-01 01:12:00,Con Edison,Con Edison purchase,Utilities
user_0020,45.34,2024-09-25 19:08:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0331,412.01,2024-11-12 12:05:00,Gas Company,Gas Company purchase,Utilities
user_0783,144.33,2024-06-03 06:30:00,Payroll,Payroll,Salary
user_0940,337.67,2024-03-25 00:29:00,Department Store,Department Store purchase,Shopping
user_0113,203.04,2024-04-16 16:54:00,Payroll,Payroll,Salary
user_0145,363.84,2024-01-19 03:16:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0882,303.52,2024-11-27 23:06:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0534,490.07,2024-07-04 20:52:00,P2P Transfer,P2P Transfer,Transfer
user_0244,432.23,2024-03-11 10:33:00,Con Edison,Con Edison purchase,Utilities
user_0343,413.65,2024-07-15 08:40:00,Bank Transfer,Bank Transfer,Transfer
user_0136,324.02,2024-07-16 04:33:00,Netflix,Netflix purchase,Entertainment
user_0305,274.25,2024-07-25 09:05:00,Freelance Income,Freelance Income,Salary
user_0824,78.89,2024-05-06 21:37:00,Gas Company,Gas Company purchase,Utilities
user_0741,289.69,2024-03-17 11:20:00,Taxi,Taxi purchase,Transport
user_0830,192.46,2024-09-28 19:49:00,Pharmacy,Pharmacy purchase,Healthcare
user_0447,392.73,2024-07-28 13:27:00,Department Store,Department Store purchase,Shopping
user_0560,203.26,2024-08-01 01:41:00,Metro,Metro purchase,Transport
user_0501,110.52,2024-03-29 16:13:00,Department Store,Department Store purchase,Shopping
user_0797,381.44,2024-03-23 20:21:00,Gas Company,Gas Company purchase,Utilities
user_0980,362.8,2024-06-03 12:48:00,Concert Tickets,Concert Tickets purchase,Entertainment
user_0034,83.17,2024-03-28 06:07:00,Taxi,Taxi purchase,Transport
user_0914,14.85,2024-01-27 04:16:00,Taxi,Taxi purchase,Transport
user_0127,363.56,2024-10-17 21:49:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0477,48.42,2024-09-05 22:25:00,Gaming Store,Gaming Store purchase,Entertainment
user_0255,276.63,2024-01-09 11:45:00,Bar,Bar purchase,Entertainment
user_0976,391.1,2024-08-21 07:07:00,Uncategorized,Uncategorized purchase,Other
user_0390,488.7,2024-05-02 08:00:00,Various,Various purchase,Other
user_0418,188.22,2024-06-26 03:41:00,Uncategorized,Uncategorized purchase,Other
user_0038,293.17,2024-11-23 02:24:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0855,363.66,2024-08-02 07:56:00,Kroger,Kroger purchase,Groceries
user_0160,116.44,2024-02-10 09:31:00,Bus Ticket,Bus Ticket purchase,Transport
user_0503,180.06,2024-10-22 07:23:00,Uncategorized,Uncategorized purchase,Other
user_0651,357.7,2024-01-07 15:07:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0049,41.43,2024-04-10 14:33:00,Bank Transfer,Bank Transfer,Transfer
user_0225,62.92,2024-02-10 03:02:00,Misc,Misc purchase,Other
user_0135,198.18,2024-09-02 20:13:00,Online Shop,Online Shop purchase,Shopping
user_0646,281.58,2024-02-03 00:06:00,Water Bill,Water Bill purchase,Utilities
user_0713,259.02,2024-01-02 04:41:00,H&M,H&M purchase,Shopping
user_0241,334.81,2024-04-07 03:44:00,Ebay,Ebay purchase,Shopping
user_0031,71.69,2024-05-15 06:31:00,Water Bill,Water Bill purchase,Utilities
user_0312,435.92,2024-01-24 11:09:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0713,457.75,2024-12-14 15:36:00,Department Store,Department Store purchase,Shopping
user_0480,133.84,2024-05-31 06:42:00,Misc,Misc purchase,Other
user_0713,278.94,2024-07-22 00:52:00,Spotify,Spotify purchase,Entertainment
user_0683,423.28,2024-12-25 18:02:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0472,128.01,2024-08-24 15:11:00,Uncategorized,Uncategorized purchase,Other
user_0552,67.95,2024-05-29 18:50:00,Employer,Employer,Salary
user_0905,375.82,2024-04-11 17:32:00,Con Edison,Con Edison purchase,Utilities
user_0763,127.9,2024-07-02 02:00:00,Gas Company,Gas Company purchase,Utilities
user_0079,213.98,2024-07-30 01:32:00,Walmart,Walmart purchase,Groceries
user_0994,106.56,2024-05-11 15:55:00,Gaming Store,Gaming Store purchase,Entertainment
user_0300,141.06,2024-11-26 01:02:00,P2P Transfer,P2P Transfer,Transfer
user_0385,63.16,2024-09-24 04:38:00,Metro,Metro purchase,Transport
user_0325,491.27,2024-12-30 05:49:00,Spotify,Spotify purchase,Entertainment
user_0318,210.73,2024-05-25 11:26:00,Uncategorized,Uncategorized purchase,Other
user_0184,10.51,2024-05-24 23:23:00,Department Store,Department Store purchase,Shopping
user_0396,93.38,2024-10-20 03:14:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0765,302.7,2024-08-10 05:51:00,P2P Transfer,P2P Transfer,Transfer
user_0882,50.42,2024-05-08 20:30:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0760,195.72,2024-01-12 06:55:00,Uber,Uber purchase,Transport
user_0202,41.2,2024-05-02 11:03:00,Metro,Metro purchase,Transport
user_0749,215.68,2024-03-02 12:54:00,Uncategorized,Uncategorized purchase,Other
user_0205,450.12,2024-10-11 12:49:00,Concert Tickets,Concert Tickets purchase,Entertainment
user_0127,135.29,2024-09-19 00:01:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0368,440.85,2024-01-29 08:22:00,Taxi,Taxi purchase,Transport
user_0231,16.88,2024-10-26 01:35:00,Metro,Metro purchase,Transport
user_0396,102.2,2024-09-18 02:30:00,P2P Transfer,P2P Transfer,Transfer
user_0764,56.94,2024-10-19 03:07:00,H&M,H&M purchase,Shopping
user_0299,139.48,2024-12-24 23:17:00,Gaming Store,Gaming Store purchase,Entertainment
user_0315,13.61,2024-08-26 20:33:00,Lyft,Lyft purchase,Transport
user_0532,458.72,2024-11-06 14:48:00,H&M,H&M purchase,Shopping
user_0846,272.74,2024-11-15 05:10:00,Uncategorized,Uncategorized purchase,Other
user_0418,371.26,2024-01-20 14:34:00,Freelance Income,Freelance Income,Salary
user_0395,41.43,2024-12-26 07:26:00,Whole Foods,Whole Foods purchase,Groceries
user_0273,315.61,2024-03-30 15:40:00,Employer,Employer,Salary
user_0529,6.11,2024-01-13 21:38:00,Landlord,Landlord purchase,Rent/Mortgage
user_0688,131.61,2024-11-11 17:07:00,Bank Transfer,Bank Transfer,Transfer
user_0971,352.67,2024-01-28 16:53:00,Local Grocer,Local Grocer purchase,Groceries
user_0996,251.57,2024-04-08 14:35:00,Online Shop,Online Shop purchase,Shopping
user_0211,216.06,2024-03-23 06:39:00,Walmart,Walmart purchase,Groceries
user_0815,63.19,2024-10-10 06:51:00,Kroger,Kroger purchase,Groceries
user_0555,53.24,2024-05-19 02:43:00,P2P Transfer,P2P Transfer,Transfer
user_0899,67.77,2024-12-23 08:46:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0735,31.03,2024-09-25 14:16:00,Gaming Store,Gaming Store purchase,Entertainment
user_0706,274.86,2024-06-10 03:06:00,Gas Station,Gas Station purchase,Transport
user_0667,16.7,2024-12-25 23:27:00,Misc,Misc purchase,Other
user_0130,203.98,2024-04-15 17:20:00,P2P Transfer,P2P Transfer,Transfer
user_0283,431.71,2024-12-26 05:51:00,Pharmacy,Pharmacy purchase,Healthcare
user_0458,176.21,2024-03-10 15:14:00,Online Shop,Online Shop purchase,Shopping
user_0566,322.35,2024-08-26 00:55:00,P2P Transfer,P2P Transfer,Transfer
user_0572,20.41,2024-04-17 13:08:00,Bank Transfer,Bank Transfer,Transfer
user_0694,201.0,2024-05-07 20:39:00,Bus Ticket,Bus Ticket purchase,Transport
user_0160,302.52,2024-01-10 03:10:00,Taxi,Taxi purchase,Transport
user_0095,249.14,2024-07-26 13:02:00,Employer,Employer,Salary
user_0344,481.66,2024-01-02 17:09:00,Water Bill,Water Bill purchase,Utilities
user_0731,68.99,2024-02-28 23:12:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0200,259.53,2024-11-11 08:22:00,Misc,Misc purchase,Other
user_0065,180.59,2024-06-27 23:18:00,Bank Transfer,Bank Transfer,Transfer
user_0358,134.47,2024-06-09 22:01:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0838,77.04,2024-09-18 08:39:00,Bank Transfer,Bank Transfer,Transfer
user_0121,329.49,2024-06-05 12:34:00,Whole Foods,Whole Foods purchase,Groceries
user_0941,308.39,2024-10-18 20:35:00,Metro,Metro purchase,Transport
user_0377,317.57,2024-06-09 07:31:00,Amazon,Amazon purchase,Shopping
user_0943,132.31,2024-08-19 02:25:00,Gas Company,Gas Company purchase,Utilities
user_0852,64.42,2024-11-23 23:28:00,Misc,Misc purchase,Other
user_0378,365.19,2024-07-05 02:07:00,Hospital,Hospital purchase,Healthcare
user_0647,409.47,2024-12-04 22:22:00,Landlord,Landlord purchase,Rent/Mortgage
user_0234,313.09,2024-03-28 02:31:00,Electricity Co.,Electricity Co. purchase,Utilities
user_0535,387.1,2024-09-28 08:47:00,Kroger,Kroger purchase,Groceries
user_0248,353.38,2024-03-23 03:06:00,Freelance Income,Freelance Income,Salary
user_0843,315.47,2024-11-06 12:13:00,Amazon,Amazon purchase,Shopping
user_0605,69.2,2024-06-07 23:58:00,Bank Transfer,Bank Transfer,Transfer
user_0519,397.62,2024-08-29 19:45:00,Lyft,Lyft purchase,Transport
user_0892,452.75,2024-01-08 16:41:00,Electricity Co.,Electricity Co. purchase,Utilities
user_0643,409.01,2024-05-28 21:42:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0164,107.26,2024-09-25 00:48:00,Uber,Uber purchase,Transport
user_0067,269.97,2024-11-06 16:39:00,Netflix,Netflix purchase,Entertainment
user_0998,22.03,2024-04-27 22:32:00,Various,Various purchase,Other
user_0862,436.7,2024-06-13 09:02:00,Various,Various purchase,Other
user_0520,136.08,2024-02-10 07:05:00,Concert Tickets,Concert Tickets purchase,Entertainment
user_0712,81.4,2024-04-28 12:58:00,Walmart,Walmart purchase,Groceries
user_0035,483.0,2024-01-20 07:46:00,H&M,H&M purchase,Shopping
user_0636,399.68,2024-06-13 00:23:00,Bank Transfer,Bank Transfer,Transfer
user_0122,356.2,2024-12-14 04:20:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0879,44.76,2024-11-11 02:16:00,Electricity Co.,Electricity Co. purchase,Utilities
user_0466,154.67,2024-06-02 05:49:00,Misc,Misc purchase,Other
user_0594,411.04,2024-07-02 13:43:00,Gaming Store,Gaming Store purchase,Entertainment
user_0199,371.36,2024-01-18 20:35:00,Taxi,Taxi purchase,Transport
user_0889,374.93,2024-11-21 23:08:00,Taxi,Taxi purchase,Transport
user_0552,135.15,2024-08-17 13:00:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0441,421.3,2024-11-16 00:58:00,Bank Transfer,Bank Transfer,Transfer
user_0021,269.3,2024-07-12 22:27:00,Dentist,Dentist purchase,Healthcare
user_0607,346.52,2024-04-22 08:32:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0078,150.58,2024-03-30 13:37:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0048,349.3,2024-05-19 16:14:00,Various,Various purchase,Other
user_0360,86.62,2024-11-16 11:27:00,Kroger,Kroger purchase,Groceries
user_0660,218.16,2024-08-13 05:58:00,Payroll,Payroll,Salary
user_0482,489.3,2024-04-02 03:43:00,Restaurant,Restaurant purchase,Entertainment
user_0913,435.45,2024-04-11 05:34:00,Taxi,Taxi purchase,Transport
user_0136,286.73,2024-05-17 06:29:00,Uncategorized,Uncategorized purchase,Other
user_0485,401.22,2024-05-15 04:41:00,Bank Transfer,Bank Transfer,Transfer
user_0578,223.56,2024-10-04 15:14:00,Employer,Employer,Salary
user_0798,487.39,2024-12-08 14:24:00,Misc,Misc purchase,Other
user_0470,314.98,2024-12-11 15:48:00,P2P Transfer,P2P Transfer,Transfer
user_0573,137.31,2024-07-16 23:26:00,H&M,H&M purchase,Shopping
user_0428,93.69,2024-11-02 22:30:00,Walmart,Walmart purchase,Groceries
user_0483,496.94,2024-02-13 19:54:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0737,494.14,2024-02-20 07:06:00,Gaming Store,Gaming Store purchase,Entertainment
user_0777,248.76,2024-05-29 01:54:00,Payroll,Payroll,Salary
user_0948,489.89,2024-04-27 05:28:00,Bus Ticket,Bus Ticket purchase,Transport
user_0344,308.4,2024-09-19 17:01:00,Amazon,Amazon purchase,Shopping
user_0264,12.52,2024-12-08 06:52:00,Dentist,Dentist purchase,Healthcare
user_0869,309.6,2024-01-19 09:53:00,Bank Transfer,Bank Transfer,Transfer
user_0596,205.5,2024-05-01 23:44:00,Dentist,Dentist purchase,Healthcare
user_0854,221.1,2024-11-02 17:41:00,Payroll,Payroll,Salary
user_0510,146.7,2024-02-17 12:02:00,Kroger,Kroger purchase,Groceries
user_0882,244.49,2024-03-05 19:28:00,Kroger,Kroger purchase,Groceries
user_0158,374.44,2024-06-02 23:31:00,Pharmacy,Pharmacy purchase,Healthcare
user_0646,359.17,2024-10-03 22:03:00,Employer,Employer,Salary
user_0157,372.88,2024-08-21 19:41:00,Bar,Bar purchase,Entertainment
user_0179,314.41,2024-02-06 00:47:00,Con Edison,Con Edison purchase,Utilities
user_0543,5.58,2024-02-21 23:58:00,Lyft,Lyft purchase,Transport
user_0564,180.6,2024-04-24 01:39:00,PG&E,PG&E purchase,Utilities
user_0010,399.7,2024-12-01 18:17:00,Landlord,Landlord purchase,Rent/Mortgage
user_0446,291.36,2024-02-11 05:58:00,Medical Supply,Medical Supply purchase,Healthcare
user_0703,115.03,2024-08-01 19:27:00,Hospital,Hospital purchase,Healthcare
user_0439,7.56,2024-07-17 11:29:00,Gas Company,Gas Company purchase,Utilities
user_0693,219.83,2024-02-22 15:02:00,Freelance Income,Freelance Income,Salary
user_0205,383.58,2024-08-02 02:08:00,Walmart,Walmart purchase,Groceries
user_0705,66.71,2024-05-31 07:45:00,Lyft,Lyft purchase,Transport
user_0333,129.93,2024-12-20 22:41:00,Gaming Store,Gaming Store purchase,Entertainment
user_0806,215.22,2024-02-03 01:07:00,Hospital,Hospital purchase,Healthcare
user_0884,31.85,2024-06-06 10:35:00,Spotify,Spotify purchase,Entertainment
user_0848,192.87,2024-07-13 15:00:00,Payroll,Payroll,Salary
user_0799,40.88,2024-01-07 19:50:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0656,497.46,2024-11-15 17:57:00,Landlord,Landlord purchase,Rent/Mortgage
user_0735,203.22,2024-08-09 21:14:00,Concert Tickets,Concert Tickets purchase,Entertainment
user_0704,495.99,2024-01-19 02:34:00,Netflix,Netflix purchase,Entertainment
user_0666,327.1,2024-12-05 16:26:00,Uncategorized,Uncategorized purchase,Other
user_0568,413.35,2024-11-18 22:53:00,Gas Company,Gas Company purchase,Utilities
user_0905,485.23,2024-11-23 23:52:00,P2P Transfer,P2P Transfer,Transfer
user_0828,105.17,2024-10-27 08:08:00,Hospital,Hospital purchase,Healthcare
user_0683,23.82,2024-10-04 19:24:00,Uber,Uber purchase,Transport
user_0230,146.17,2024-03-23 00:17:00,Landlord,Landlord purchase,Rent/Mortgage
user_0147,189.74,2024-11-30 01:22:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0272,52.9,2024-10-28 21:52:00,Dentist,Dentist purchase,Healthcare
user_0563,415.93,2024-11-26 22:16:00,Concert Tickets,Concert Tickets purchase,Entertainment
user_0850,127.26,2024-03-24 23:22:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0214,463.35,2024-07-15 03:06:00,Online Shop,Online Shop purchase,Shopping
user_0817,106.07,2024-02-17 14:28:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0718,134.67,2024-09-11 21:06:00,Kroger,Kroger purchase,Groceries
user_0575,321.54,2024-06-02 10:28:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0648,103.73,2024-02-01 12:12:00,Bank Transfer,Bank Transfer,Transfer
